anime_id,name,genre,type,episodes,rating,members,z_score_rating,z_score_members
199,Sen to Chihiro no Kamikakushi,"Adventure, Drama, Supernatural",Movie,1,0.8715486194477791,0.4598478161168946,2.3947080633997238,8.089282356808418
23273,Shigatsu wa Kimi no Uso,"Drama, Music, Romance, School, Shounen",TV,22,0.8703481392557024,0.4106745701027217,2.3849406651713063,7.188852038960661
24701,Mushishi Zoku Shou 2nd Season,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",TV,10,0.8655462184873952,0.07484133128843433,2.3458710722576352,1.0392797719146092
12355,Ookami Kodomo no Ame to Yuki,"Fantasy, Slice of Life",Movie,1,0.8607442977190878,0.2230790853186443,2.306801479343963,3.7537185937891735
1575,Code Geass: Hangyaku no Lelouch,"Action, Mecha, Military, School, Sci-Fi, Super Power",TV,25,0.8595438175270109,0.7053313673371766,2.297034081115545,12.584426565672837
263,Hajime no Ippo,"Comedy, Drama, Shounen, Sports",TV,75,0.8595438175270109,0.15549583047721435,2.297034081115545,2.516175487106423
44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,"Action, Drama, Historical, Martial Arts, Romance, Samurai",OVA,4,0.8595438175270109,0.1275218092424833,2.297034081115545,2.003932369688288
1,Cowboy Bebop,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",TV,26,0.8583433373349341,0.4801357129119592,2.2872666828871275,8.460781878202173
30276,One Punch Man,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",TV,12,0.8583433373349341,0.5448695883736642,2.2872666828871275,9.646148897509788
164,Mononoke Hime,"Action, Adventure, Fantasy",Movie,1,0.8571428571428572,0.3348873908305019,2.2774992846587097,5.801083700437695
7311,Suzumiya Haruhi no Shoushitsu,"Comedy, Mystery, Romance, School, Sci-Fi, Supernatural",Movie,1,0.8571428571428572,0.23698965879446302,2.2774992846587097,4.008440482449236
17074,Monogatari Series: Second Season,"Comedy, Mystery, Romance, Supernatural, Vampire",TV,26,0.8559423769507803,0.20312258051789864,2.267731886430292,3.388287319317554
21939,Mushishi Zoku Shou,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",TV,10,0.8559423769507803,0.09994920628658505,2.267731886430292,1.4990397775597617
457,Mushishi,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",TV,26,0.8535414165666266,0.29590346235594067,2.2481970899734547,5.087233915186868
2001,Tengen Toppa Gurren Lagann,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,27,0.8535414165666266,0.5552295333389222,2.2481970899734547,9.835853854861268
245,Great Teacher Onizuka,"Comedy, Drama, School, Shounen, Slice of Life",TV,43,0.8523409363745498,0.2647930526035477,2.2384296917450373,4.517559175112821
32983,Natsume Yuujinchou Go,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,0.8511404561824729,0.038320158200225864,2.2286622935166194,0.37052645262976236
5258,Hajime no Ippo: New Challenger,"Comedy, Drama, Shounen, Sports",TV,26,0.8499399759903963,0.08776266020978297,2.218894895288202,1.275887221101754
28957,Mushishi Zoku Shou: Suzu no Shizuku,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",Movie,1,0.8499399759903963,0.031811658883228705,2.218894895288202,0.2513468054893938
11665,Natsume Yuujinchou Shi,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,0.8499399759903963,0.0970692520502414,2.218894895288202,1.4463038221650237
431,Howl no Ugoku Shiro,"Adventure, Drama, Fantasy, Romance",Movie,1,0.8487394957983194,0.3286047509382043,2.209127497059784,5.6860398525389
11741,Fate/Zero 2nd Season,"Action, Fantasy, Supernatural, Thriller",TV,12,0.8475390156062426,0.3362849576636865,2.199360098831366,5.8266750870111
31757,Kizumonogatari II: Nekketsu-hen,"Action, Mystery, Supernatural, Vampire",Movie,1,0.8475390156062426,0.03386411941947224,2.199360098831366,0.28893020383749307
19,Monster,"Drama, Horror, Mystery, Police, Psychological, Seinen, Thriller",TV,74,0.8463385354141657,0.24415502438591388,2.1895927006029487,4.1396482618816925
12365,Bakuman. 3rd Season,"Comedy, Drama, Romance, Shounen",TV,25,0.8451380552220891,0.13177565945527442,2.179825302374531,2.0818262654477073
1535,Death Note,"Mystery, Police, Psychological, Supernatural, Thriller",TV,37,0.8451380552220891,1.0000000000000002,2.179825302374531,17.980217815489375
32366,Gintama°: Aizome Kaori-hen,"Comedy, Parody",OVA,2,0.8427370948379351,0.016702748285095742,2.160290505917694,-0.02531829748731554
30654,Ansatsu Kyoushitsu (TV) 2nd Season,"Action, Comedy, School, Shounen",TV,25,0.8415366146458583,0.1740429330164069,2.1505231076892763,2.8557986519002747
20583,Haikyuu!!,"Comedy, Drama, School, Shounen, Sports",TV,25,0.8415366146458583,0.2805844729042662,2.1505231076892763,4.806721977107734
19647,Hajime no Ippo: Rising,"Comedy, Drama, Shounen, Sports",TV,25,0.8415366146458583,0.06582865258579453,2.1505231076892763,0.8742451279429942
4282,Kara no Kyoukai 5: Mujun Rasen,"Action, Drama, Mystery, Romance, Supernatural, Thriller",Movie,1,0.8415366146458583,0.10953886212219094,2.1505231076892763,1.6746396728690212
10379,Natsume Yuujinchou San,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,0.8403361344537816,0.10090688969873904,2.1407557094608585,1.5165762887543819
22135,Ping Pong The Animation,"Psychological, Seinen, Sports",TV,11,0.8403361344537816,0.09584231264270321,2.1407557094608585,1.4238368603461695
21329,Mushishi Special: Hihamukage,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",Special,1,0.8391356542617048,0.048351670028257084,2.1309883112324406,0.5542173438352007
31043,Boku dake ga Inai Machi,"Mystery, Psychological, Seinen, Supernatural",TV,12,0.8379351740696279,0.3968507897682722,2.121220913004023,6.935719453065919
7785,Yojouhan Shinwa Taikei,"Mystery, Psychological, Romance",TV,11,0.8379351740696279,0.12083873735705022,2.121220913004023,1.8815560567585805
3297,Aria The Origination,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,13,0.8367346938775511,0.05537994190777243,2.1114535147756053,0.6829147473087976
30709,Kamisama Hajimemashita: Kako-hen,"Comedy, Demons, Fantasy, Shoujo, Supernatural",OVA,4,0.8367346938775511,0.03295180514939763,2.1114535147756053,0.2722244645429271
6114,Rainbow: Nisha Rokubou no Shichinin,"Drama, Historical, Seinen, Thriller",TV,26,0.8367346938775511,0.137549375927725,2.1114535147756053,2.1875510198589385
31240,Re:Zero kara Hajimeru Isekai Seikatsu,"Drama, Fantasy, Psychological, Thriller",TV,25,0.8367346938775511,0.3509470808409072,2.1114535147756053,6.095158892798146
4565,Tengen Toppa Gurren Lagann Movie: Lagann-hen,"Action, Mecha, Sci-Fi, Space, Super Power",Movie,1,0.8367346938775511,0.08111312203806077,2.1114535147756053,1.154124956967739
5300,Zoku Natsume Yuujinchou,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,0.8367346938775511,0.11259536149836524,2.1114535147756053,1.7306084145704914
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,"Drama, Slice of Life, Supernatural",TV,11,0.8343337334933973,0.45746199101493734,2.091918718318768,8.04559459102079
24415,Kuroko no Basket 3rd Season,"Comedy, School, Shounen, Sports",TV,25,0.8343337334933973,0.18198253288029945,2.091918718318768,3.0011837344097407
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,"Sci-Fi, Thriller",Movie,1,0.8331332533013205,0.18977320360388797,2.0821513200903508,3.143841717855986
10408,Hotarubi no Mori e,"Drama, Romance, Shoujo, Supernatural",Movie,1,0.8331332533013205,0.19471942637623843,2.0821513200903508,3.234413915220579
28171,Shokugeki no Souma,"Ecchi, School, Shounen",TV,24,0.8331332533013205,0.34415354495736783,2.0821513200903508,5.970759830894394
32995,Yuri!!! on Ice,"Comedy, Sports",TV,12,0.8331332533013205,0.10175115025569458,2.0821513200903508,1.5320358701988666
21899,Gintama: Yorinuki Gintama-san on Theater 2D,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Movie,2,0.8319327731092436,0.010939880955316327,2.072383921861933,-0.130844389052882
26055,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,"Action, Adventure, Drama, Shounen, Supernatural",TV,24,0.8319327731092436,0.09236072413095901,2.072383921861933,1.3600841471463665
7472,Gintama Movie: Shinyaku Benizakura-hen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Movie,1,0.830732292917167,0.050471197991922324,2.062616523633515,0.5930288397746842
777,Hellsing Ultimate,"Action, Horror, Military, Seinen, Supernatural, Vampire",OVA,10,0.830732292917167,0.29336279039949503,2.062616523633515,5.040710688783839
22535,Kiseijuu: Sei no Kakuritsu,"Action, Drama, Horror, Psychological, Sci-Fi, Seinen",TV,24,0.830732292917167,0.41961031852096603,2.062616523633515,7.352477982753924
28735,Shouwa Genroku Rakugo Shinjuu,"Drama, Historical, Josei",TV,13,0.830732292917167,0.07030540336619309,2.062616523633515,0.9562206421678969
12431,Uchuu Kyoudai,"Comedy, Sci-Fi, Seinen, Slice of Life, Space",TV,99,0.830732292917167,0.07194559648093263,2.062616523633515,0.9862548523807221
28805,Bakemono no Ko,"Adventure, Supernatural",Movie,1,0.8295318127250901,0.07970470606220505,2.0528491254050976,1.1283349075486686
578,Hotaru no Haka,"Drama, Historical",Movie,1,0.8295318127250901,0.17246783475769428,2.0528491254050976,2.82695641876144
16894,Kuroko no Basket 2nd Season,"Comedy, School, Shounen, Sports",TV,25,0.8295318127250901,0.2399761318861235,2.0528491254050976,4.063126945783232
5028,Major S5,"Comedy, Drama, Romance, Sports",TV,25,0.8295318127250901,0.02824820865860214,2.0528491254050976,0.18609509081775397
21,One Piece,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",TV,Unknown,0.8295318127250901,0.4979263343212629,2.0528491254050976,8.786552824575557
801,Ghost in the Shell: Stand Alone Complex 2nd GIG,"Action, Mecha, Military, Mystery, Police, Sci-Fi, Seinen",TV,26,0.8283313325330133,0.1124178300728372,2.0430817271766797,1.7273575680050623
31933,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,"Action, Adventure, Comedy, Drama, Shounen, Supernatural",TV,39,0.8283313325330133,0.07304629131920644,2.0430817271766797,1.0064101010863822
5205,Kara no Kyoukai 7: Satsujin Kousatsu (Kou),"Action, Mystery, Romance, Supernatural, Thriller",Movie,1,0.8283313325330133,0.09433428181141232,2.0430817271766797,1.3962227247987196
17389,Kingdom 2nd Season,"Action, Historical, Military, Seinen",TV,39,0.8283313325330133,0.030793812043534652,2.0430817271766797,0.23270861851426725
170,Slam Dunk,"Comedy, Drama, School, Shounen, Sports",TV,101,0.8271308523409364,0.08142577460412959,2.0333143289482623,1.1598500589746337
10162,Usagi Drop,"Josei, Slice of Life",TV,11,0.8271308523409364,0.19217086413421378,2.0333143289482623,3.187746206747975
18617,Girls und Panzer der Film,"Military, School",Movie,1,0.8259303721488598,0.025277516138099723,2.0235469307198444,0.1316975916229078
32182,Mob Psycho 100,"Action, Comedy, Slice of Life, Supernatural",TV,12,0.8259303721488598,0.1910474847249003,2.0235469307198444,3.1671755720922876
877,Nana,"Comedy, Drama, Music, Romance, Shoujo, Slice of Life",TV,47,0.8259303721488598,0.19453893609361828,2.0235469307198444,3.231108887879059
2251,Baccano!,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",TV,13,0.8247298919567827,0.35822192414476706,2.0137795324914247,6.228371360945951
24687,Mushishi Zoku Shou: Odoro no Michi,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",Special,1,0.8247298919567827,0.033532727425153244,2.0137795324914247,0.2828619569153588
16498,Shingeki no Kyojin,"Action, Drama, Fantasy, Shounen, Super Power",TV,25,0.8247298919567827,0.8839260088469827,2.0137795324914247,15.854742089977073
10030,Bakuman. 2nd Season,"Comedy, Drama, Romance, Shounen",TV,25,0.8235294117647058,0.14947061115193241,2.0040121342630073,2.4058453667275
5941,Cross Game,"Comedy, Drama, Romance, School, Sports",TV,50,0.8235294117647058,0.05236782538798014,2.0040121342630073,0.6277587172486846
30346,Doukyuusei (Movie),"Romance, School, Shounen Ai, Slice of Life",Movie,1,0.8235294117647058,0.02845631494074889,2.0040121342630073,0.1899058054027847
3784,Evangelion: 2.0 You Can (Not) Advance,"Action, Mecha, Sci-Fi",Movie,1,0.8235294117647058,0.17971308949063278,2.0040121342630073,2.9596270791483392
13125,Shinsekai yori,"Drama, Horror, Mystery, Sci-Fi, Supernatural",TV,25,0.8235294117647058,0.2844092888386979,2.0040121342630073,4.8767596603340335
12029,Uchuu Senkan Yamato 2199,"Action, Drama, Military, Sci-Fi, Space",OVA,26,0.8235294117647058,0.043604676966776966,2.0040121342630073,0.4672933187273672
14397,Chihayafuru 2,"Drama, Game, Josei, Slice of Life, Sports",TV,25,0.822328931572629,0.08488171968774195,1.9942447360345896,1.2231332054483193
10087,Fate/Zero,"Action, Fantasy, Supernatural",TV,13,0.8211284513805523,0.44739694547319525,1.9844773378061717,7.8612896510196615
14719,JoJo no Kimyou na Bouken (TV),"Action, Adventure, Shounen, Supernatural, Vampire",TV,26,0.8211284513805523,0.18757674535582725,1.9844773378061717,3.1036215217381495
9756,Mahou Shoujo Madoka★Magica,"Drama, Magic, Psychological, Thriller",TV,12,0.8211284513805523,0.4566127990294949,1.9844773378061717,8.030044708282823
10165,Nichijou,"Comedy, School, Slice of Life",TV,26,0.822328931572629,0.25093475226969,1.9942447360345896,4.263794480163689
13601,Psycho-Pass,"Action, Police, Psychological, Sci-Fi",TV,22,0.8199279711884755,0.502115089678027,1.974709939577754,8.863254743260987
22789,Barakamon,"Comedy, Slice of Life",TV,12,0.8199279711884755,0.22281673332314175,1.974709939577754,3.748914564975817
30230,Diamond no Ace: Second Season,"Comedy, School, Shounen, Sports",TV,51,0.8199279711884755,0.03799073877730162,1.974709939577754,0.36449432622502176
18115,Magi: The Kingdom of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,0.8199279711884755,0.24165380385736338,1.974709939577754,4.093847445826537
11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1,0.8199279711884755,0.13386165370522882,1.974709939577754,2.1200237125914985
11917,Major: World Series,"Comedy, Drama, Sports",OVA,2,0.8199279711884755,0.013209324344983012,1.974709939577754,-0.0892877337914806
205,Samurai Champloo,"Action, Adventure, Comedy, Historical, Samurai, Shounen",TV,26,0.8199279711884755,0.38471454426203644,1.974709939577754,6.71348796980145
32282,Shokugeki no Souma: Ni no Sara,"Ecchi, School, Shounen",TV,13,0.8199279711884755,0.18246581287201466,1.974709939577754,3.0100332611711864
6594,Katanagatari,"Action, Adventure, Historical, Martial Arts, Romance",TV,12,0.8187274909963986,0.2043869987819372,1.9649425413493364,3.4114405709668874
11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1,0.8187274909963986,0.08417849798551147,1.9649425413493364,1.2102562409974806
7655,Major S6,"Comedy, Drama, Sports",TV,25,0.8187274909963986,0.024436214438236323,1.9649425413493364,0.11629219095451344
2246,Mononoke,"Demons, Fantasy, Historical, Horror, Mystery, Seinen, Supernatural",TV,12,0.8187274909963986,0.08761964878366317,1.9649425413493364,1.273268483590714
25835,Shirobako,"Comedy, Drama",TV,24,0.8187274909963986,0.14486860208796684,1.9649425413493364,2.3215761996480997
2921,Ashita no Joe 2,"Drama, Sports",TV,47,0.8175270108043218,0.006161326751520113,1.9551751431209188,-0.21834634243901407
136,Hunter x Hunter,"Action, Adventure, Shounen, Super Power",TV,62,0.8175270108043218,0.16396309318920413,1.9551751431209188,2.6712228080186917
30503,Noragami Aragoto,"Action, Adventure, Shounen, Supernatural",TV,13,0.8175270108043218,0.2953156360803034,1.9551751431209188,5.076470001003559
12531,Sakamichi no Apollon,"Drama, Josei, Music, Romance, School",TV,12,0.8175270108043218,0.14456975752166132,1.9551751431209188,2.316103941262961
523,Tonari no Totoro,"Adventure, Comedy, Supernatural",Movie,1,0.8175270108043218,0.26774895083858946,1.9551751431209188,4.571685770427214
467,Ghost in the Shell: Stand Alone Complex,"Action, Mecha, Military, Police, Sci-Fi, Seinen",TV,26,0.8163265306122451,0.1918118561403682,1.9454077448925011,3.1811722725823297
572,Kaze no Tani no Nausicaä,"Adventure, Fantasy",Movie,1,0.8163265306122451,0.14129627529206387,1.9454077448925011,2.2561619426481885
19815,No Game No Life,"Adventure, Comedy, Ecchi, Fantasy, Game, Supernatural",TV,12,0.8163265306122451,0.5940191635311001,1.9454077448925011,10.54614576914882
2559,Romeo no Aoi Sora,"Adventure, Drama, Historical, Slice of Life",TV,33,0.8163265306122451,0.014855435173906827,1.9454077448925011,-0.05914516202647454
392,Yuu☆Yuu☆Hakusho,"Action, Comedy, Demons, Fantasy, Martial Arts, School, Shounen",TV,112,0.8163265306122451,0.192330642417189,1.9454077448925011,3.190671968656861
486,Kino no Tabi: The Beautiful World,"Action, Adventure, Slice of Life",TV,13,0.8151260504201683,0.10140003254742802,1.9356403466640832,1.525606418102796
11771,Kuroko no Basket,"Comedy, School, Shounen, Sports",TV,25,0.8151260504201683,0.33366341028005586,1.9356403466640832,5.778670919394931
1698,Nodame Cantabile,"Comedy, Drama, Josei, Music, Romance, Slice of Life",TV,23,0.8151260504201683,0.15485967620240557,1.9356403466640832,2.5045266202469687
5341,Ookami to Koushinryou II,"Adventure, Fantasy, Historical, Romance",TV,12,0.8151260504201683,0.20759242729841557,1.9356403466640832,3.4701364117315787
25781,Shingeki no Kyojin: Kuinaki Sentaku,"Action, Fantasy, Shoujo, Supernatural",OVA,2,0.8139255702280912,0.09126200186407997,1.9258729484356638,1.3399650189581
10863,Steins;Gate: Oukoubakko no Poriomania,"Sci-Fi, Thriller",Special,1,0.8151260504201683,0.15734807501689016,1.9356403466640832,2.5500926529390657
28701,Fate/stay night: Unlimited Blade Works 2nd Season,"Action, Fantasy, Magic, Shounen, Supernatural",TV,13,0.8139255702280912,0.20315019651742522,1.9258729484356638,3.388793006561065
5420,Kemono no Souja Erin,"Drama, Fantasy",TV,50,0.8139255702280912,0.036235150235968856,1.9258729484356638,0.33234706574466777
9260,Kizumonogatari I: Tekketsu-hen,"Mystery, Supernatural, Vampire",Movie,1,0.8139255702280912,0.09820150803083129,1.9258729484356638,1.4670369991489824
32,Neon Genesis Evangelion: The End of Evangelion,"Dementia, Drama, Mecha, Psychological, Sci-Fi",Movie,1,0.8139255702280912,0.2126609494972409,1.9258729484356638,3.562948081174578
4224,Toradora!,"Comedy, Romance, School, Slice of Life",TV,25,0.8139255702280912,0.6251128064266376,1.9258729484356638,11.115513484825023
2236,Toki wo Kakeru Shoujo,"Adventure, Drama, Romance, Sci-Fi",Movie,1,0.8127250900360143,0.2852279059675216,1.9161055502072462,4.8917496750524005
2685,Tsubasa: Tokyo Revelations,"Action, Adventure, Drama, Fantasy, Romance, Shounen",OVA,3,0.8127250900360143,0.05715624244875013,1.9161055502072462,0.715441273221785
31181,Owarimonogatari,"Comedy, Mystery, Supernatural",TV,12,0.8115246098439377,0.1063640084623313,1.9063381519788285,1.6165037001239315
45,Rurouni Kenshin: Meiji Kenkaku Romantan,"Action, Adventure, Comedy, Historical, Romance, Samurai",TV,94,0.8115246098439377,0.2159137197271934,1.9063381519788285,3.6225108143567173
2418,Stranger: Mukou Hadan,"Action, Adventure, Historical, Samurai",Movie,1,0.8115246098439377,0.12376997844965752,1.9063381519788285,1.9352311456055535
1365,Detective Conan Movie 06: The Phantom of Baker Street,"Adventure, Mystery, Police, Shounen",Movie,1,0.8103241296518608,0.028059828090402947,1.8965707537504108,0.18264558140665982
22297,Fate/stay night: Unlimited Blade Works,"Action, Fantasy, Magic, Shounen, Supernatural",TV,12,0.8103241296518608,0.2638038080490776,1.8965707537504108,4.499444735639901
627,Major S1,"Comedy, Drama, Shounen, Sports",TV,26,0.8103241296518608,0.04048604159166786,1.8965707537504108,0.4101867807279968
10937,Mobile Suit Gundam: The Origin,"Action, Mecha, Military, Sci-Fi, Shounen, Space",OVA,6,0.8103241296518608,0.015196690025199602,1.8965707537504108,-0.05289631251737202
23755,Nanatsu no Taizai,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural",TV,24,0.8103241296518608,0.32706713153599204,1.8965707537504108,5.657883909230545
4081,Natsume Yuujinchou,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,0.8103241296518608,0.20783406729427314,1.8965707537504108,3.4745611751123016
4155,One Piece Film: Strong World,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,0.8103241296518608,0.08384217456270558,1.8965707537504108,1.2040976927818623
1889,Higurashi no Naku Koro ni Kai,"Mystery, Psychological, Supernatural, Thriller",TV,24,0.809123649459784,0.21509806145546184,1.8868033555219932,3.6075749804144404
137,Hunter x Hunter OVA,"Action, Adventure, Shounen, Super Power",OVA,8,0.809123649459784,0.05242700252982282,1.8868033555219932,0.6288423327704943
139,Hunter x Hunter: Greed Island Final,"Action, Adventure, Shounen, Super Power",OVA,14,0.809123649459784,0.05501008477125569,1.8868033555219932,0.676142150297487
23317,Kuroshitsuji: Book of Murder,"Comedy, Demons, Fantasy, Historical, Mystery, Shounen, Supernatural",OVA,2,0.809123649459784,0.0663267268629704,1.8868033555219932,0.8833655585848925
558,Major S2,"Comedy, Drama, Shounen, Sports",TV,26,0.809123649459784,0.030256286338463664,1.8868033555219932,0.22286577752449596
5040,One Outs,"Psychological, Seinen, Sports",TV,25,0.809123649459784,0.08190510945305526,1.8868033555219932,1.168627344701292
57,Beck,"Comedy, Drama, Music, Shounen, Slice of Life",TV,26,0.8079231692677071,0.14628194949230947,1.8770359572935755,2.3474565503606546
33,Berserk,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",TV,25,0.8079231692677071,0.22331283502892285,1.8770359572935755,3.7579988751003217
5,Cowboy Bebop: Tengoku no Tobira,"Action, Drama, Mystery, Sci-Fi, Space",Movie,1,0.8079231692677071,0.1357365828159443,1.8770359572935755,2.1543562643741687
1842,Major S3,"Drama, Shounen, Sports",TV,26,0.8079231692677071,0.029111208643807854,1.8770359572935755,0.20189781717747854
6336,Mobile Suit Gundam Unicorn,"Action, Drama, Mecha, Military, Sci-Fi, Space",OVA,7,0.8079231692677071,0.041487121574506486,1.8770359572935755,0.4285179433052773
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",OVA,1,0.8079231692677071,0.027902022378822475,1.8770359572935755,0.17975594001516731
1210,NHK ni Youkoso!,"Comedy, Drama, Psychological, Romance",TV,24,0.8079231692677071,0.28722217564761987,1.8770359572935755,4.928267518137387
338,Rose of Versailles,"Adventure, Drama, Historical, Romance, Shoujo",TV,40,0.8079231692677071,0.03173472859883322,1.8770359572935755,0.24993810531104124
13759,Sakurasou no Pet na Kanojo,"Comedy, Drama, Romance, School, Slice of Life",TV,24,0.8079231692677071,0.3751465867117728,1.8770359572935755,6.53828540018352
6547,Angel Beats!,"Action, Comedy, Drama, School, Supernatural",TV,13,0.8067226890756303,0.7079400930067412,1.8672685590651577,12.632195949925949
5081,Bakemonogatari,"Mystery, Romance, Supernatural, Vampire",TV,15,0.8067226890756303,0.47564219527470525,1.8672685590651577,8.378499339579424
32867,Bungou Stray Dogs 2nd Season,"Mystery, Seinen, Supernatural",TV,12,0.8067226890756303,0.08248208658602138,1.8672685590651577,1.1791925960389364
264,Hajime no Ippo: Champion Road,"Comedy, Shounen, Sports",Special,1,0.8067226890756303,0.047172072334193044,1.8672685590651577,0.5326172744337944
12859,One Piece Film: Z,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,0.8067226890756303,0.07499617814292266,1.8672685590651577,1.0421152325300114
853,Ouran Koukou Host Club,"Comedy, Harem, Romance, School, Shoujo",TV,26,0.8067226890756303,0.41646801228911984,1.8672685590651577,7.294937998545829
5460,Detective Conan Movie 13: The Raven Chaser,"Action, Mystery, Police, Shounen",Movie,1,0.8055222088835536,0.021487220203076224,1.85750116083674,0.06229201745099748
6746,Durarara!!,"Action, Mystery, Supernatural",TV,24,0.8055222088835536,0.5487881014493469,1.85750116083674,9.717902305312284
5690,Nodame Cantabile Finale,"Comedy, Josei, Music, Romance",TV,11,0.8055222088835536,0.06675674742702718,1.85750116083674,0.8912398313767095
329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",TV,26,0.8055222088835536,0.10359155936700185,1.85750116083674,1.5657363129271478
34240,Shelter,"Music, Sci-Fi",Music,1,0.8055222088835536,0.07014858394031,1.85750116083674,0.9533490610351013
513,Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1,0.8055222088835536,0.14897746830324343,1.85750116083674,2.396815237379086
6945,Gintama: Shiroyasha Koutan,"Action, Comedy, Historical, Parody, Sci-Fi",Special,1,0.8043217286914766,0.026827957254377876,1.8477337626083206,0.16008831829432155
